id,descricao,prazo,campos,abertura,maximo,minimo,media,quantidade,ultimo,ultimoDataHora,variacao,melhorOferta,primeiroNegocio,ultimoNegocio,favorito,statusLimite,seguindo,ativo,classificacaoProdutoId,classificacaoProduto,tiposProdutosAcompanhados
1758,SU I5 TRI ABR/18 JUN/18 - Preço Fixo,3,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'S', 'info': '#297fb5', 'ordem': 2, 'label': 'SU'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Incentivada 50%', 'info': None, 'ordem': 3, 'label': 'I5'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '30/06/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '2184', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '3', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'TRIMESTRAL', 'info': '3', 'ordem': 3, 'label': 'TRI'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '20/07/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/05/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",2018-03-09T16:47:31,2018-03-09T16:47:31,False,False,False,True,1,,
1774,SE I5 ANU JAN/19 DEZ/19 - Preço Fixo,12,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'SE/CO', 'info': '#f39c11', 'ordem': 1, 'label': 'SE'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Incentivada 50%', 'info': None, 'ordem': 3, 'label': 'I5'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/01/2019', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/12/2019', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '8760', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '12', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'ANUAL', 'info': '12', 'ordem': 12, 'label': 'ANU'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '17/08/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '08/02/2019', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
1828,NE CON MEN MAR/18 - Preço Fixo,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'NE', 'info': '#d25400', 'ordem': 3, 'label': 'NE'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
1829,NE CON MEN MAR/18 - Spread,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Spread', 'info': None, 'ordem': 2, 'label': 'Spread'}, {'id': 3, 'nome': 'Submercado', 'valor': 'NE', 'info': '#d25400', 'ordem': 3, 'label': 'NE'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
1830,NO CON MEN MAR/18 - Preço Fixo,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'N', 'info': '#179f87', 'ordem': 4, 'label': 'NO'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
1831,NO CON MEN MAR/18 - Spread,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Spread', 'info': None, 'ordem': 2, 'label': 'Spread'}, {'id': 3, 'nome': 'Submercado', 'valor': 'N', 'info': '#179f87', 'ordem': 4, 'label': 'NO'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",2018-03-09T11:24:19,2018-03-14T11:31:46,False,False,False,True,1,,
1832,SE CON MEN MAR/18 - Preço Fixo,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'SE/CO', 'info': '#f39c11', 'ordem': 1, 'label': 'SE'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,8,,2018-03-19T11:48:18,,"{'quantidadeCompra': 2.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 217.0, 'quantidadeVenda': 1.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 220.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",2018-01-05T11:11:12,2018-03-16T17:10:40,False,False,False,True,1,,
1833,SE CON MEN MAR/18 - Spread,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Spread', 'info': None, 'ordem': 2, 'label': 'Spread'}, {'id': 3, 'nome': 'Submercado', 'valor': 'SE/CO', 'info': '#f39c11', 'ordem': 1, 'label': 'SE'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,6,,2018-03-19T13:35:26,,"{'quantidadeCompra': 1.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': -8.0, 'quantidadeVenda': 1.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': -7.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",2018-02-22T15:29:35,2018-03-19T12:05:00,False,False,False,True,1,,
1834,SU CON MEN MAR/18 - Preço Fixo,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Preço Fixo', 'info': None, 'ordem': 1, 'label': 'Fixo'}, {'id': 3, 'nome': 'Submercado', 'valor': 'S', 'info': '#297fb5', 'ordem': 2, 'label': 'SU'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
1835,SU CON MEN MAR/18 - Spread,1,"[{'id': 1, 'nome': 'TipoNegociacao', 'valor': 'MWmed', 'info': None, 'ordem': 0, 'label': None}, {'id': 2, 'nome': 'UnidadeValor', 'valor': 'Spread', 'info': None, 'ordem': 2, 'label': 'Spread'}, {'id': 3, 'nome': 'Submercado', 'valor': 'S', 'info': '#297fb5', 'ordem': 2, 'label': 'SU'}, {'id': 4, 'nome': 'Patamar', 'valor': 'Flat', 'info': None, 'ordem': 1, 'label': 'Flat'}, {'id': 5, 'nome': 'Fonte', 'valor': 'Convencional', 'info': None, 'ordem': 1, 'label': 'CON'}, {'id': 7, 'nome': 'IniFornec', 'valor': '01/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 8, 'nome': 'FimFornec', 'valor': '31/03/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 9, 'nome': 'HorSuprim', 'valor': '744', 'info': None, 'ordem': 0, 'label': None}, {'id': 11, 'nome': 'Sazo', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 15, 'nome': 'Flex', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 19, 'nome': 'Mod', 'valor': 'Não', 'info': None, 'ordem': 0, 'label': None}, {'id': 23, 'nome': 'Faturamento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 24, 'nome': 'Vencimento', 'valor': 'Conforme Cláusula 14 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 25, 'nome': 'Registro', 'valor': 'Conforme Cláusula 17 do Contrato Padrão BBCE v5.0', 'info': None, 'ordem': 0, 'label': None}, {'id': 30, 'nome': 'Prazo', 'valor': '1', 'info': None, 'ordem': 0, 'label': None}, {'id': 31, 'nome': 'PrazoStr', 'valor': 'MENSAL', 'info': '1', 'ordem': 1, 'label': 'MEN'}, {'id': 32, 'nome': 'TipoProduto', 'valor': 'Físico', 'info': None, 'ordem': 0, 'label': None}, {'id': 34, 'nome': 'IniPerm', 'valor': '21/09/2017', 'info': None, 'ordem': 0, 'label': None}, {'id': 35, 'nome': 'FimPerm', 'valor': '09/04/2018', 'info': None, 'ordem': 0, 'label': None}, {'id': 36, 'nome': 'LimiteAlertaOferta', 'valor': '25', 'info': None, 'ordem': 0, 'label': None}]",,,,,0,,,,"{'quantidadeCompra': 0.0, 'quantidadeCompraLimite': 0.0, 'precoCompra': 0.0, 'quantidadeVenda': 0.0, 'quantidadeVendaLimite': 0.0, 'precoVenda': 0.0, 'statusLimiteCompra': 0, 'statusLimiteVenda': 0}",,,False,False,False,True,1,,
